Filename;Categoria_IA;Ruta_Final
image_1142809088_1.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1142809088_1.jpg
image_1142809088_2.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1142809088_2.jpg
image_1142809088_3.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1142809088_3.jpg
image_1142809088_4.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1142809088_4.jpg
image_1145822776_0.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1145822776_0.jpg
image_115144617_0.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_115144617_0.jpg
image_115144617_1.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_115144617_1.jpg
image_115144617_10.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_115144617_10.jpg
image_115144617_12.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_115144617_12.jpg
image_115144617_14.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_115144617_14.jpg
image_115144617_15.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_115144617_15.jpg
image_115144617_16.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_115144617_16.jpg
image_115144617_17.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_115144617_17.jpg
image_115144617_19.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_115144617_19.jpg
image_115144617_2.jpg;BASURA;C:\img\CLASIFICACION_FINAL_IA\BASURA\image_115144617_2.jpg
image_115144617_21.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_115144617_21.jpg
image_115144617_22.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_115144617_22.jpg
image_115144617_24.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_115144617_24.jpg
image_115144617_3.jpg;BASURA;C:\img\CLASIFICACION_FINAL_IA\BASURA\image_115144617_3.jpg
image_115144617_4.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_115144617_4.jpg
image_115144617_5.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_115144617_5.jpg
image_115144617_6.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_115144617_6.jpg
image_115144617_8.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_115144617_8.jpg
image_1152662074_0.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1152662074_0.jpg
image_1152662074_1.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1152662074_1.jpg
image_1152662074_2.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1152662074_2.jpg
image_1152662074_3.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1152662074_3.jpg
image_1152662074_4.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1152662074_4.jpg
image_1152662074_5.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1152662074_5.jpg
image_1152662074_6.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1152662074_6.jpg
image_1152662074_7.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1152662074_7.jpg
image_1152662074_8.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1152662074_8.jpg
image_1152662074_9.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1152662074_9.jpg
image_115793832_0.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_115793832_0.jpg
image_1163974543_1.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1163974543_1.jpg
image_1163974543_2.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1163974543_2.jpg
image_1163974543_3.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1163974543_3.jpg
image_117467113_0.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_117467113_0.jpg
image_117467113_1.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_117467113_1.jpg
image_117467113_10.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_117467113_10.jpg
image_117467113_2.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_117467113_2.jpg
image_117467113_3.jpg;BASURA;C:\img\CLASIFICACION_FINAL_IA\BASURA\image_117467113_3.jpg
image_117467113_4.jpg;BASURA;C:\img\CLASIFICACION_FINAL_IA\BASURA\image_117467113_4.jpg
image_117467113_5.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_117467113_5.jpg
image_117467113_6.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_117467113_6.jpg
image_117467113_7.jpg;BASURA;C:\img\CLASIFICACION_FINAL_IA\BASURA\image_117467113_7.jpg
image_117467113_8.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_117467113_8.jpg
image_117467113_9.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_117467113_9.jpg
image_1175017628_0.jpg;LUJOS_ACCESORIOS;C:\img\CLASIFICACION_FINAL_IA\LUJOS_ACCESORIOS\image_1175017628_0.jpg
image_1175017628_1.jpg;BASURA;C:\img\CLASIFICACION_FINAL_IA\BASURA\image_1175017628_1.jpg
image_1175017628_2.jpg;BASURA;C:\img\CLASIFICACION_FINAL_IA\BASURA\image_1175017628_2.jpg
image_1175017628_3.jpg;LUJOS_ACCESORIOS;C:\img\CLASIFICACION_FINAL_IA\LUJOS_ACCESORIOS\image_1175017628_3.jpg
image_1175017628_4.jpg;BASURA;C:\img\CLASIFICACION_FINAL_IA\BASURA\image_1175017628_4.jpg
image_1175017628_5.jpg;LUJOS_ACCESORIOS;C:\img\CLASIFICACION_FINAL_IA\LUJOS_ACCESORIOS\image_1175017628_5.jpg
image_1175017628_6.jpg;LUJOS_ACCESORIOS;C:\img\CLASIFICACION_FINAL_IA\LUJOS_ACCESORIOS\image_1175017628_6.jpg
image_1175017628_7.jpg;LUJOS_ACCESORIOS;C:\img\CLASIFICACION_FINAL_IA\LUJOS_ACCESORIOS\image_1175017628_7.jpg
image_1175017628_8.jpg;BASURA;C:\img\CLASIFICACION_FINAL_IA\BASURA\image_1175017628_8.jpg
image_1208683332_1.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_1208683332_1.jpg
image_1208683332_10.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_1208683332_10.jpg
image_1208683332_11.jpg;BASURA;C:\img\CLASIFICACION_FINAL_IA\BASURA\image_1208683332_11.jpg
image_1208683332_12.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_1208683332_12.jpg
image_1208683332_2.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_1208683332_2.jpg
image_1208683332_3.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_1208683332_3.jpg
image_1208683332_4.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_1208683332_4.jpg
image_1208683332_5.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_1208683332_5.jpg
image_1208683332_6.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_1208683332_6.jpg
image_1208683332_7.jpg;BASURA;C:\img\CLASIFICACION_FINAL_IA\BASURA\image_1208683332_7.jpg
image_1208683332_8.jpg;BASURA;C:\img\CLASIFICACION_FINAL_IA\BASURA\image_1208683332_8.jpg
image_1208683332_9.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_1208683332_9.jpg
image_1234105616_0.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1234105616_0.jpg
image_1234105616_1.jpg;BASURA;C:\img\CLASIFICACION_FINAL_IA\BASURA\image_1234105616_1.jpg
image_1234105616_2.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1234105616_2.jpg
image_1234105616_4.jpg;BASURA;C:\img\CLASIFICACION_FINAL_IA\BASURA\image_1234105616_4.jpg
image_1234105616_5.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1234105616_5.jpg
image_1234105616_6.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1234105616_6.jpg
image_1234105616_7.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1234105616_7.jpg
image_1234105616_8.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1234105616_8.jpg
image_1261570131_0.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1261570131_0.jpg
image_1261570131_1.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1261570131_1.jpg
image_1265653846_0.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1265653846_0.jpg
image_1268435165_0.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_1268435165_0.jpg
image_1268435165_1.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_1268435165_1.jpg
image_1268435165_12.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_1268435165_12.jpg
image_1268435165_14.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_1268435165_14.jpg
image_1268435165_17.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_1268435165_17.jpg
image_1268435165_19.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_1268435165_19.jpg
image_1268435165_20.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_1268435165_20.jpg
image_1268435165_21.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_1268435165_21.jpg
image_1268435165_25.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_1268435165_25.jpg
image_1268435165_26.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_1268435165_26.jpg
image_1268435165_27.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_1268435165_27.jpg
image_1268435165_28.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_1268435165_28.jpg
image_1268435165_3.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_1268435165_3.jpg
image_1268435165_4.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_1268435165_4.jpg
image_1268435165_5.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_1268435165_5.jpg
image_1268435165_6.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_1268435165_6.jpg
image_1268435165_7.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_1268435165_7.jpg
image_1268435165_9.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_1268435165_9.jpg
image_129833466_0.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_129833466_0.jpg
image_129833466_1.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_129833466_1.jpg
image_129833466_10.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_129833466_10.jpg
image_129833466_11.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_129833466_11.jpg
image_129833466_12.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_129833466_12.jpg
image_129833466_13.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_129833466_13.jpg
image_129833466_2.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_129833466_2.jpg
image_129833466_3.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_129833466_3.jpg
image_129833466_4.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_129833466_4.jpg
image_129833466_5.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_129833466_5.jpg
image_129833466_6.jpg;LUJOS_ACCESORIOS;C:\img\CLASIFICACION_FINAL_IA\LUJOS_ACCESORIOS\image_129833466_6.jpg
image_129833466_7.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_129833466_7.jpg
image_129833466_8.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_129833466_8.jpg
image_129833466_9.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_129833466_9.jpg
image_1301262939_0.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1301262939_0.jpg
image_1301262939_1.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1301262939_1.jpg
image_1301262939_2.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1301262939_2.jpg
image_1301262939_3.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1301262939_3.jpg
image_1301262939_5.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1301262939_5.jpg
image_1301262939_6.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_1301262939_6.jpg
image_1301262939_7.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1301262939_7.jpg
image_1301262939_8.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1301262939_8.jpg
image_1301262939_9.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1301262939_9.jpg
image_1322010956_0.jpg;LUJOS_ACCESORIOS;C:\img\CLASIFICACION_FINAL_IA\LUJOS_ACCESORIOS\image_1322010956_0.jpg
image_1322010956_1.jpg;LUJOS_ACCESORIOS;C:\img\CLASIFICACION_FINAL_IA\LUJOS_ACCESORIOS\image_1322010956_1.jpg
image_1322010956_2.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1322010956_2.jpg
image_1322010956_3.jpg;BASURA;C:\img\CLASIFICACION_FINAL_IA\BASURA\image_1322010956_3.jpg
image_1322010956_4.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1322010956_4.jpg
image_1322010956_5.jpg;LUJOS_ACCESORIOS;C:\img\CLASIFICACION_FINAL_IA\LUJOS_ACCESORIOS\image_1322010956_5.jpg
image_1322010956_6.jpg;BASURA;C:\img\CLASIFICACION_FINAL_IA\BASURA\image_1322010956_6.jpg
image_1339589590_0.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1339589590_0.jpg
image_1339589590_1.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1339589590_1.jpg
image_1339589590_2.jpg;BASURA;C:\img\CLASIFICACION_FINAL_IA\BASURA\image_1339589590_2.jpg
image_1339589590_3.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1339589590_3.jpg
image_1339589590_4.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1339589590_4.jpg
image_1359111919_1.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1359111919_1.jpg
image_1359111919_10.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1359111919_10.jpg
image_1359111919_11.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1359111919_11.jpg
image_1359111919_12.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1359111919_12.jpg
image_1359111919_13.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1359111919_13.jpg
image_1359111919_15.jpg;BASURA;C:\img\CLASIFICACION_FINAL_IA\BASURA\image_1359111919_15.jpg
image_1359111919_16.jpg;BASURA;C:\img\CLASIFICACION_FINAL_IA\BASURA\image_1359111919_16.jpg
image_1359111919_17.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1359111919_17.jpg
image_1359111919_18.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1359111919_18.jpg
image_1359111919_19.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1359111919_19.jpg
image_1359111919_2.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1359111919_2.jpg
image_1359111919_20.jpg;BASURA;C:\img\CLASIFICACION_FINAL_IA\BASURA\image_1359111919_20.jpg
image_1359111919_21.jpg;BASURA;C:\img\CLASIFICACION_FINAL_IA\BASURA\image_1359111919_21.jpg
image_1359111919_22.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1359111919_22.jpg
image_1359111919_23.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1359111919_23.jpg
image_1359111919_24.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1359111919_24.jpg
image_1359111919_25.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1359111919_25.jpg
image_1359111919_26.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1359111919_26.jpg
image_1359111919_3.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1359111919_3.jpg
image_1359111919_4.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1359111919_4.jpg
image_1359111919_5.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1359111919_5.jpg
image_1359111919_6.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1359111919_6.jpg
image_1359111919_7.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1359111919_7.jpg
image_1359111919_8.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1359111919_8.jpg
image_1359111919_9.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1359111919_9.jpg
image_1379195480_0.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1379195480_0.jpg
image_1379195480_1.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1379195480_1.jpg
image_1379195480_2.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1379195480_2.jpg
image_1379195480_3.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1379195480_3.jpg
image_1379195480_4.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1379195480_4.jpg
image_1382988023_1.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1382988023_1.jpg
image_1382988023_2.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1382988023_2.jpg
image_1382988023_3.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1382988023_3.jpg
image_1382988023_4.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1382988023_4.jpg
image_1382988023_5.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1382988023_5.jpg
image_1382988023_6.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1382988023_6.jpg
image_1382988023_7.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1382988023_7.jpg
image_1382988023_8.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1382988023_8.jpg
image_1382988023_9.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1382988023_9.jpg
image_1417192597_0.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1417192597_0.jpg
image_1417192597_1.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1417192597_1.jpg
image_1417192597_10.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1417192597_10.jpg
image_1417192597_11.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1417192597_11.jpg
image_1417192597_12.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1417192597_12.jpg
image_1417192597_13.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1417192597_13.jpg
image_1417192597_15.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1417192597_15.jpg
image_1417192597_16.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1417192597_16.jpg
image_1417192597_2.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1417192597_2.jpg
image_1417192597_6.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1417192597_6.jpg
image_1417192597_7.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1417192597_7.jpg
image_1417192597_8.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1417192597_8.jpg
image_1417192597_9.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1417192597_9.jpg
image_1420583496_0.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_1420583496_0.jpg
image_1420583496_1.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_1420583496_1.jpg
image_1420583496_3.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_1420583496_3.jpg
image_1420583496_4.jpg;HERRAMIENTAS;C:\img\CLASIFICACION_FINAL_IA\HERRAMIENTAS\image_1420583496_4.jpg
image_1426890793_0.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1426890793_0.jpg
image_1429234084_0.jpg;BASURA;C:\img\CLASIFICACION_FINAL_IA\BASURA\image_1429234084_0.jpg
image_1429234084_1.jpg;BASURA;C:\img\CLASIFICACION_FINAL_IA\BASURA\image_1429234084_1.jpg
image_1429234084_2.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1429234084_2.jpg
image_1429234084_3.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1429234084_3.jpg
image_1429234084_4.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1429234084_4.jpg
image_1429234084_5.jpg;BASURA;C:\img\CLASIFICACION_FINAL_IA\BASURA\image_1429234084_5.jpg
image_1429234084_6.jpg;BASURA;C:\img\CLASIFICACION_FINAL_IA\BASURA\image_1429234084_6.jpg
image_1429234084_7.jpg;BASURA;C:\img\CLASIFICACION_FINAL_IA\BASURA\image_1429234084_7.jpg
image_1429617198_0.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1429617198_0.jpg
image_1429617198_1.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1429617198_1.jpg
image_1429617198_2.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1429617198_2.jpg
image_1429617198_3.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1429617198_3.jpg
image_1429617198_4.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1429617198_4.jpg
image_1430513451_0.jpg;BASURA;C:\img\CLASIFICACION_FINAL_IA\BASURA\image_1430513451_0.jpg
image_1430513451_1.jpg;BASURA;C:\img\CLASIFICACION_FINAL_IA\BASURA\image_1430513451_1.jpg
image_1430513451_2.jpg;BASURA;C:\img\CLASIFICACION_FINAL_IA\BASURA\image_1430513451_2.jpg
image_1430513451_3.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1430513451_3.jpg
image_1430513451_4.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1430513451_4.jpg
image_1430513451_5.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_1430513451_5.jpg
image_1430513451_6.jpg;BASURA;C:\img\CLASIFICACION_FINAL_IA\BASURA\image_1430513451_6.jpg
image_1430513451_7.jpg;BASURA;C:\img\CLASIFICACION_FINAL_IA\BASURA\image_1430513451_7.jpg
image_145099444_0.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_145099444_0.jpg
image_145099444_1.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_145099444_1.jpg
image_145099444_2.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_145099444_2.jpg
image_145099444_3.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_145099444_3.jpg
image_145099444_4.jpg;REPUESTOS;C:\img\CLASIFICACION_FINAL_IA\REPUESTOS\image_145099444_4.jpg
